date,satFinal,snd,tempD,rh,sw,lwin,ws,Pa,tempS,sdn,emi,z,albedo
1991-01-29,-7.796503276,0.0,-22.6285439,29.93915725,205.9869792,145.9972475,3.727429077,56972.49985,-5.190199018,0,0.92,0.001,0.17
1991-01-30,-10.96667695,0.0,-28.15197993,24.81712818,209.8554688,134.0803267,2.377380908,57080.10635,-6.863111615,0,0.92,0.001,0.17
1991-01-31,-11.69498277,0.0,-33.3270575,15.57516909,212.5807292,133.08573,3.016740471,57024.75967,-8.442834854,0,0.92,0.001,0.17
1991-02-01,-10.5683043,0.0,-28.2955925,18.53390193,189.4101563,144.1762094,3.110160671,56681.75888,-10.26533709,0,0.92,0.001,0.17
1991-02-02,-10.96984291,0.0,-25.55943725,26.20516205,204.2942708,148.5190246,2.93761763,56632.44934,-8.058385849,0,0.92,0.001,0.17
1991-02-03,-11.70668614,0.0,-28.39321375,21.52061534,206.1184896,150.2353183,2.096762545,56755.53055,-8.681203961,0,0.92,0.001,0.17
1991-02-04,-11.46562767,0.0,-19.80692368,47.69902039,196.9895833,168.0787229,2.261415571,56679.84314,-7.544439554,0,0.92,0.001,0.17
1991-02-05,-10.7252028,0.0,-25.44784638,30.45505905,220.6080729,142.3034429,3.186575979,57004.40445,-8.460710645,0,0.92,0.001,0.17
1991-02-06,-6.831590891,0.0,-22.11918515,27.67296696,219.3177083,143.6397671,3.047135696,57130.5275,-5.791231275,0,0.92,0.001,0.17
1991-02-07,-7.932565928,0.0,-24.15840013,23.78762889,208.2643229,173.6583283,3.993142962,56858.21533,-4.343347669,0,0.92,0.001,0.17
1991-02-08,-8.42296052,0.0,-21.81725718,30.42259979,225.5690104,131.1926775,5.319963098,57046.86966,-7.307123303,0,0.92,0.001,0.17
1991-02-09,-7.521169901,0.0,-25.3424587,23.04581809,226.6380208,142.5173129,4.290560842,57289.14642,-7.475115061,0,0.92,0.001,0.17
1991-02-10,-4.405641867,0.0,-23.036985,21.23375344,222.5755208,173.8045896,3.875572503,57062.97455,-2.467966288,0,0.92,0.001,0.17
1991-02-11,-4.716261238,0.0,-19.426712,27.14135647,216.5507813,170.1976404,4.290599488,56745.88013,-3.057870984,0,0.92,0.001,0.17
1991-02-12,-5.179331005,0.0,-24.00768663,20.35195541,214.4453125,157.5518521,4.62172401,56680.80521,-3.816663861,0,0.92,0.001,0.17
1991-02-13,-6.312849253,0.0,-27.1177765,16.51151705,232.3125,144.7836838,3.711187333,56861.00159,-4.148096204,0,0.92,0.001,0.17
1991-02-14,-4.201483071,0.0,-27.55109225,12.57961297,235.3710938,139.977321,5.858727992,56880.44052,-4.140577435,0,0.92,0.001,0.17
1991-02-15,-1.836603582,0.0,-26.7535925,12.23922074,239.2578125,141.282145,4.591833472,56922.12143,-2.646177411,0,0.92,0.001,0.17
1991-02-16,-2.10037455,0.0,-26.16653475,12.85062253,240.5286458,146.7036275,5.20048508,56914.15253,-1.788046122,0,0.92,0.001,0.17
1991-02-17,0.675153255,0.0,-19.86341925,19.16292381,238.9427083,166.5314821,6.551352203,56880.13992,-0.581270456,0,0.92,0.001,0.17
1991-02-18,-0.502413273,0.0,-19.45943125,20.0288887,236.3333333,166.0257208,8.948385,56764.61487,-1.611826062,0,0.92,0.001,0.17
1991-02-19,-4.579031175,0.0,-29.445253,9.705358148,247.7643229,139.5302525,4.862729877,57135.11353,-3.33060658,0,0.92,0.001,0.17
1991-02-20,-2.587004036,0.0,-21.45614325,18.96208668,234.0651042,179.2831163,6.558659717,57237.42447,-1.159616709,0,0.92,0.001,0.17
1991-02-21,-5.03866405,0.0,-22.659278,22.71853447,247.5976563,149.2351379,3.76062119,57611.94763,-2.549196362,0,0.92,0.001,0.17
1991-02-22,-5.076784432,0.0,-28.7799125,13.74541569,250.8190104,146.952325,4.270244181,57584.09882,-1.947363019,0,0.92,0.001,0.17
1991-02-23,-3.544695199,0.0,-25.861592,15.60686922,251.2005208,154.4580313,3.034386575,57436.06491,-0.155840039,0,0.92,0.001,0.17
1991-02-24,-3.457369179,0.0,-25.94075325,14.41366768,250.6861979,156.7555054,3.457814485,57423.79227,-0.963110089,0,0.92,0.001,0.17
1991-02-25,-3.720613785,0.0,-25.8502435,14.37470043,257.1464844,154.4485992,3.488717496,57368.23425,-1.084489942,0,0.92,0.001,0.17
1991-02-26,-2.434786171,0.0,-23.8849805,15.49991465,252.2083333,179.5499575,3.117321879,57189.44397,-0.470743418,0,0.92,0.001,0.17
1991-02-27,-3.548063733,0.0,-14.9130625,37.70474625,227.3177083,195.6787246,5.033609688,56909.41544,-0.662405252,0,0.92,0.001,0.17
1991-02-28,-4.704210728,0.0,-19.876825,26.00206757,261.1783854,156.0462563,4.575001955,56848.32153,-1.710867167,0,0.92,0.001,0.17
1991-03-01,-7.629282236,0.0,-23.027715,24.11003947,249.1582031,161.9661042,3.98568207,56962.70142,-2.684984326,0,0.92,0.001,0.17
1991-03-02,-7.831266642,0.0,-24.133992,24.28024912,270.1621094,135.6330054,4.483213723,57232.50046,-3.964311719,0,0.92,0.001,0.17
1991-03-03,-6.452329941,0.0,-22.120543,24.83434463,254.4902344,161.1144021,3.694970369,57162.1109,-2.009779096,0,0.92,0.001,0.17
1991-03-04,-3.676458662,0.0,-21.28460925,22.22986054,269.1907552,180.6764925,2.609137103,57134.17206,-0.077730417,0,0.92,0.001,0.17
