satFinal,snd,tempD,rh,sw,lwin,ws,Pa,tempS,sdn,emi,z,albedo,date
-22.52527121,0.0,-24.29794707,0.85391277,2.090233554,196.1814799,2.205712086,101657.4966,,0,0.92,0.001,0.17,2009/10/31
-27.84246344,0.0,-29.6318496,0.84572014,2.544852782,172.7326159,3.844372488,101225.2894,,0,0.92,0.001,0.17,2009/11/1
-25.10128639,0.0,-26.8691562,0.851221897,4.120681298,202.8137402,3.936111052,99823.28879,,0,0.92,0.001,0.17,2009/11/2
-19.41067965,0.0,-21.46845316,0.836196958,1.330647612,201.9419925,5.207472612,99149.72199,,0,0.92,0.001,0.17,2009/11/3
-19.54484749,0.0,-21.39767942,0.851345868,1.869957447,217.4884876,3.222378118,99830.73158,,0,0.92,0.001,0.17,2009/11/4
-14.45377397,0.0,-16.07216909,0.874590491,0.194450405,248.5390108,2.47713049,99742.26268,,0,0.92,0.001,0.17,2009/11/5
-16.5609795,0.0,-18.36861042,0.85831942,1.156791493,228.0980593,4.827053373,100308.5423,,0,0.92,0.001,0.17,2009/11/6
-18.21038068,0.0,-20.04913285,0.854164195,0.669870522,220.8910153,2.628868028,100603.327,,0,0.92,0.001,0.17,2009/11/7
-15.71955732,0.0,-17.62747703,0.852219659,0.675359222,238.6078683,4.518422907,99719.94882,,0,0.92,0.001,0.17,2009/11/8
-19.10086733,0.0,-21.0498601,0.844910617,0.518855472,221.4964654,3.211502883,99811.33076,,0,0.92,0.001,0.17,2009/11/9
-20.53299486,0.0,-22.46715588,0.844211183,0.374689266,207.7431509,4.062916967,100559.3839,,0,0.92,0.001,0.17,2009/11/10
-18.7207091,0.0,-20.80369456,0.835648142,0.239601328,220.3292092,7.511995826,100730.2335,,0,0.92,0.001,0.17,2009/11/11
-10.49757003,0.0,-12.23593348,0.869984266,0.1957653,256.6740519,8.901308897,99859.94935,,0,0.92,0.001,0.17,2009/11/12
-7.305715537,0.0,-9.037840568,0.873869438,0.046743837,270.5725696,9.301259564,100642.0996,,0,0.92,0.001,0.17,2009/11/13
-15.76303286,0.0,-18.18731111,0.815649877,0.0,201.2305608,11.15135639,101263.2026,,0,0.92,0.001,0.17,2009/11/14
-15.30688513,0.0,-17.79126785,0.812179048,0.0,207.7999189,11.53668718,100170.712,,0,0.92,0.001,0.17,2009/11/15
-16.24421178,0.0,-18.64170061,0.816815354,0.0,212.5330508,8.542116962,99638.77707,,0,0.92,0.001,0.17,2009/11/16
-22.21286674,0.0,-24.48633078,0.816623777,0.0,173.0093513,5.771008238,99704.85929,,0,0.92,0.001,0.17,2009/11/17
-27.45591958,0.0,-29.55490136,0.822951725,0.0,150.8166946,4.614731271,100256.064,,0,0.92,0.001,0.17,2009/11/18
-28.57239897,0.0,-30.18338744,0.860606373,0.0,150.1050597,2.74063414,100830.9663,,0,0.92,0.001,0.17,2009/11/19
-25.02939305,0.0,-26.80382598,0.851009537,0.0,181.926778,2.547279787,101276.9084,,0,0.92,0.001,0.17,2009/11/20
-27.34825557,0.0,-28.73139402,0.879346095,0.0,179.6791174,4.390748708,101434.1978,,0,0.92,0.001,0.17,2009/11/21
-25.32036798,0.0,-27.16177955,0.845221677,0.0,179.2614049,5.134174863,101690.2974,,0,0.92,0.001,0.17,2009/11/22
-25.66016525,0.0,-27.62454379,0.834964077,0.0,172.2233509,3.561421866,101782.8154,,0,0.92,0.001,0.17,2009/11/23
-33.81091261,0.0,-36.41720684,0.771354794,0.0,154.5188127,3.724689845,102119.2857,,0,0.92,0.001,0.17,2009/11/24
-36.98318724,0.0,-39.56677876,0.76707788,0.0,150.0436004,4.086523743,102240.8175,,0,0.92,0.001,0.17,2009/11/25
-38.85280842,0.0,-41.39408794,0.766890782,0.0,143.8745101,4.346017466,101897.5016,,0,0.92,0.001,0.17,2009/11/26
-38.82434992,0.0,-41.36931936,0.766508711,0.0,141.4647715,4.00424049,101689.5545,,0,0.92,0.001,0.17,2009/11/27
-36.90911856,0.0,-39.0224678,0.805465449,0.0,151.6484248,3.264792115,101610.4074,,0,0.92,0.001,0.17,2009/11/28
-31.56752207,0.0,-33.49844857,0.829201811,0.0,176.1188506,4.89033534,101502.3774,,0,0.92,0.001,0.17,2009/11/29
-31.68685729,0.0,-34.14383765,0.787173196,0.0,161.2367268,6.559682947,101270.5434,,0,0.92,0.001,0.17,2009/11/30
-28.05548659,0.0,-30.77463548,0.773996601,0.0,162.0925198,7.979863643,100893.0139,,0,0.92,0.001,0.17,2009/12/1
-26.92068901,0.0,-29.64283995,0.775814646,0.0,183.6759291,8.561644011,100220.9036,,0,0.92,0.001,0.17,2009/12/2
-26.81739851,0.0,-29.48042161,0.78029694,0.0,184.6137453,6.798068043,100162.7594,,0,0.92,0.001,0.17,2009/12/3
-29.70364898,0.0,-32.77549311,0.744921473,0.0,162.2164766,6.643184293,100555.9465,,0,0.92,0.001,0.17,2009/12/4
-32.47642736,0.0,-35.47942915,0.744282859,0.0,153.7048704,4.335191991,101037.9229,,0,0.92,0.001,0.17,2009/12/5
-33.09758337,0.0,-35.75265294,0.770494042,0.0,148.5331708,1.840118821,101397.3916,,0,0.92,0.001,0.17,2009/12/6
-33.890476,0.0,-35.86945082,0.822441231,0.0,145.2447817,1.559601209,101595.012,,0,0.92,0.001,0.17,2009/12/7
-40.94531892,0.0,-43.39713006,0.770247173,0.0,144.0894795,3.019764679,101766.9831,,0,0.92,0.001,0.17,2009/12/8
-44.29515175,0.0,-46.59088875,0.776339867,0.0,144.8397586,3.545300572,101870.76,,0,0.92,0.001,0.17,2009/12/9
-44.33170027,0.0,-46.89586925,0.753349668,0.0,149.9468942,3.176050627,102642.3067,,0,0.92,0.001,0.17,2009/12/10
-38.36854827,0.0,-40.95972079,0.763677164,0.0,173.8269572,3.7363019,103124.822,,0,0.92,0.001,0.17,2009/12/11
-28.59863278,0.0,-30.76355242,0.815012772,0.0,196.1822922,5.123637742,102870.4557,,0,0.92,0.001,0.17,2009/12/12
-22.73274966,0.0,-25.02152373,0.814886411,0.0,214.3766334,4.668431116,102625.4403,,0,0.92,0.001,0.17,2009/12/13
-22.9277212,0.0,-25.43271624,0.798590192,0.0,204.8996062,2.721275145,102545.3317,,0,0.92,0.001,0.17,2009/12/14
-28.50072834,0.0,-31.17271076,0.77661555,0.0,178.7337123,4.773530147,102917.9236,,0,0.92,0.001,0.17,2009/12/15
-31.87256045,0.0,-34.75331639,0.754449414,0.0,164.722686,4.851672368,102355.3727,,0,0.92,0.001,0.17,2009/12/16
-27.23336707,0.0,-30.03109874,0.76971728,0.0,188.0034685,5.649888392,101334.6885,,0,0.92,0.001,0.17,2009/12/17
-32.23078804,0.0,-34.97983186,0.763629802,0.0,163.7194203,3.674950992,101445.4567,,0,0.92,0.001,0.17,2009/12/18
-35.48516053,0.0,-38.29603257,0.752254101,0.0,163.321335,3.087892483,101232.7031,,0,0.92,0.001,0.17,2009/12/19
-36.71322431,0.0,-39.43504046,0.756847137,0.0,158.7279196,2.033865029,101106.6851,,0,0.92,0.001,0.17,2009/12/20
-38.23829301,0.0,-41.07155098,0.744630477,0.0,164.9957016,3.058594438,101441.058,,0,0.92,0.001,0.17,2009/12/21
-40.21589352,0.0,-42.93078121,0.749766576,0.0,158.9134663,3.0786652,101832.5701,,0,0.92,0.001,0.17,2009/12/22
-34.1762247,0.0,-36.8616354,0.764697287,0.0,179.8605151,5.643391936,101526.3226,,0,0.92,0.001,0.17,2009/12/23
-31.20499831,0.0,-33.95575652,0.765563572,0.0,187.8482086,6.587778871,101265.7078,,0,0.92,0.001,0.17,2009/12/24
-33.09997216,0.0,-36.06672714,0.745484612,0.0,177.7208394,4.899780588,102202.8606,,0,0.92,0.001,0.17,2009/12/25
-34.76718525,0.0,-37.74660072,0.740933946,0.0,156.3827759,6.856663577,102773.2185,,0,0.92,0.001,0.17,2009/12/26
-36.32579386,0.0,-39.05429479,0.757140282,0.0,159.0633699,3.492238657,103059.4826,,0,0.92,0.001,0.17,2009/12/27
-33.80240927,0.0,-36.27945247,0.781661996,0.0,170.6429749,4.845444228,102753.3225,,0,0.92,0.001,0.17,2009/12/28
-32.89937764,0.0,-35.28085267,0.790868093,0.0,164.8355369,3.476179074,102443.4337,,0,0.92,0.001,0.17,2009/12/29
-29.51405125,0.0,-32.08129873,0.782671388,0.0,178.8681619,4.787659861,102173.1477,,0,0.92,0.001,0.17,2009/12/30
-31.58554309,0.0,-34.24855406,0.771406184,0.0,174.4754052,3.495535318,102387.2121,,0,0.92,0.001,0.17,2009/12/31
-36.85426854,0.0,-39.82244779,0.737141452,2.15e-14,121.7207065,3.033586307,102730.5635,,0,0.92,0.001,0.17,2010/1/1
-37.84080154,0.0,-40.99964952,0.720378972,4.3e-14,141.1815498,4.889209281,102836.2723,,0,0.92,0.001,0.17,2010/1/2
-38.75587955,0.0,-41.88390661,0.720584873,4.3e-14,107.7690065,4.989978884,103279.0115,,0,0.92,0.001,0.17,2010/1/3
-37.74796485,0.0,-40.87307024,0.72315985,4.3e-14,101.2941111,5.75340951,103424.7434,,0,0.92,0.001,0.17,2010/1/4
-30.84783665,0.0,-34.04871042,0.733111593,4.3e-14,159.2869544,8.633699372,103078.8764,,0,0.92,0.001,0.17,2010/1/5
-22.3932845,0.0,-25.7374793,0.740968073,4.3e-14,196.9906348,8.958133659,102480.847,,0,0.92,0.001,0.17,2010/1/6
-23.41985287,0.0,-26.8356011,0.734057649,4.3e-14,159.3563903,10.07467341,102635.4374,,0,0.92,0.001,0.17,2010/1/7
-25.57318733,0.0,-28.75090209,0.745933998,4.3e-14,155.1277454,6.468416017,103014.6756,,0,0.92,0.001,0.17,2010/1/8
-28.71954277,0.0,-31.93287063,0.736801945,4.3e-14,162.7344456,5.40045075,102738.2767,,0,0.92,0.001,0.17,2010/1/9
-23.85969789,0.0,-27.22732043,0.736363863,4.3e-14,201.8546179,7.811719384,101746.1284,,0,0.92,0.001,0.17,2010/1/10
-23.21487972,0.0,-26.65616421,0.732717422,4.3e-14,195.5463686,10.06722547,101197.1429,,0,0.92,0.001,0.17,2010/1/11
-25.27866556,0.0,-28.61019549,0.735851974,4.3e-14,159.6966261,5.375190017,101678.3731,,0,0.92,0.001,0.17,2010/1/12
-29.5977116,0.0,-32.79234793,0.736239027,4.3e-14,140.1087656,3.666217813,101370.6657,,0,0.92,0.001,0.17,2010/1/13
-33.44708746,0.0,-36.66889877,0.725792856,4.3e-14,134.5990289,4.322529358,100935.9746,,0,0.92,0.001,0.17,2010/1/14
-31.16181813,0.0,-34.48360439,0.723711844,4.3e-14,150.1318342,5.524745925,100748.5287,,0,0.92,0.001,0.17,2010/1/15
-33.10123112,0.0,-36.35192314,0.72446139,4.3e-14,129.8912765,4.435374785,100454.063,,0,0.92,0.001,0.17,2010/1/16
-31.70273821,0.0,-35.02401208,0.72252027,4.3e-14,117.6080701,7.56903662,99918.59535,,0,0.92,0.001,0.17,2010/1/17
-30.38632012,0.0,-33.77933379,0.720347133,4.3e-14,160.7798257,10.91559707,98902.08169,,0,0.92,0.001,0.17,2010/1/18
-30.09583628,0.0,-33.17362871,0.743605868,4.3e-14,135.4357311,5.346180997,99351.5614,,0,0.92,0.001,0.17,2010/1/19
-33.26766764,0.0,-36.36695988,0.735938721,4.3e-14,129.7489329,3.828881212,99105.20026,,0,0.92,0.001,0.17,2010/1/20
-33.66662421,0.0,-37.00719094,0.717252529,0.0510093,169.3378675,6.49327653,98398.19884,,0,0.92,0.001,0.17,2010/1/21
-29.66970437,0.0,-32.49037735,0.763702227,0.059709884,180.8797785,7.262233566,97723.88718,,0,0.92,0.001,0.17,2010/1/22
-28.84893793,0.0,-31.79650952,0.755884214,0.067482108,170.9777388,7.656441107,98466.34089,,0,0.92,0.001,0.17,2010/1/23
-26.63767216,0.0,-29.81112703,0.744005195,0.076010035,189.0664014,8.123785167,98131.61608,,0,0.92,0.001,0.17,2010/1/24
-29.05429791,0.0,-32.18083808,0.742282952,0.084128117,176.5647838,7.747924753,98340.68326,,0,0.92,0.001,0.17,2010/1/25
-30.90156342,0.0,-34.6353268,0.695737665,0.088092593,172.9236899,10.84205697,98464.83071,,0,0.92,0.001,0.17,2010/1/26
-29.62793897,0.0,-33.75652381,0.671947271,0.095292711,158.8340229,7.846519306,98642.9393,,0,0.92,0.001,0.17,2010/1/27
-31.38499599,0.0,-34.40176142,0.746543147,0.11453146,165.3254222,4.198528476,99306.18248,,0,0.92,0.001,0.17,2010/1/28
-28.80968161,0.0,-31.85230541,0.748943358,0.156441531,184.4632236,4.939020021,100856.6536,,0,0.92,0.001,0.17,2010/1/29
-30.79914442,0.0,-33.53361943,0.767496894,0.344179053,177.2980573,3.484053889,102729.9155,,0,0.92,0.001,0.17,2010/1/30
-25.9105194,0.0,-28.49885769,0.787696726,0.292555426,197.9212895,3.652287609,103577.3632,,0,0.92,0.001,0.17,2010/1/31
-28.9114402,0.0,-31.20389677,0.804851715,0.730561299,171.4977731,2.290388809,104107.0663,,0,0.92,0.001,0.17,2010/2/1
-25.36441944,0.0,-28.1662888,0.77337081,1.131451927,194.819208,2.175637928,104124.9674,,0,0.92,0.001,0.17,2010/2/2
-24.77975914,0.0,-27.43761691,0.784542713,1.085274924,192.6787398,1.820855104,103894.4447,,0,0.92,0.001,0.17,2010/2/3
-27.95370808,0.0,-30.08662661,0.818642259,1.483495281,179.695337,2.72895474,103638.3964,,0,0.92,0.001,0.17,2010/2/4
-30.42254518,0.0,-32.62817015,0.808988642,1.681283009,176.6072146,3.115378446,103184.736,,0,0.92,0.001,0.17,2010/2/5
-28.18183826,0.0,-31.03690225,0.763933816,2.214174814,194.1813321,4.743691245,102469.355,,0,0.92,0.001,0.17,2010/2/6
-22.98675466,0.0,-25.88556022,0.770461118,1.221249464,215.706845,3.735447778,101888.0664,,0,0.92,0.001,0.17,2010/2/7
-21.80331978,0.0,-25.03266417,0.74990956,1.434552765,217.208707,6.902260944,100516.6616,,0,0.92,0.001,0.17,2010/2/8
-26.75198454,0.0,-29.75030569,0.756484004,3.234196003,175.0733419,5.425561696,100294.8132,,0,0.92,0.001,0.17,2010/2/9
-29.03066499,0.0,-31.75301028,0.772244785,1.987669011,171.8109451,4.533475954,100391.538,,0,0.92,0.001,0.17,2010/2/10
-35.09053975,0.0,-37.42899235,0.790498918,5.848350955,142.4562328,1.521926342,101159.7936,,0,0.92,0.001,0.17,2010/2/11
-37.2017714,0.0,-40.10083438,0.742368649,8.683099729,135.9088683,2.669492349,101477.7592,,0,0.92,0.001,0.17,2010/2/12
-40.35791032,0.0,-43.69598361,0.700851803,6.875438168,148.5520404,3.371301435,101324.9368,,0,0.92,0.001,0.17,2010/2/13
-36.58494472,0.0,-38.95744953,0.785410861,9.408517243,163.4415622,1.877301162,101576.9519,,0,0.92,0.001,0.17,2010/2/14
-39.83926575,0.0,-42.25886162,0.775192035,10.08535992,141.937647,4.085987658,101572.6608,,0,0.92,0.001,0.17,2010/2/15
-40.75014985,0.0,-42.88385352,0.796938239,13.17038587,144.6955453,3.956709256,102229.4949,,0,0.92,0.001,0.17,2010/2/16
-35.35926907,0.0,-37.39043771,0.814976906,13.17095766,151.445835,5.013680321,101814.5651,,0,0.92,0.001,0.17,2010/2/17
-31.97992131,0.0,-34.45689668,0.785682529,13.85714419,163.9994825,1.924595777,101500.8538,,0,0.92,0.001,0.17,2010/2/18
-38.11881093,0.0,-40.85417455,0.752806296,6.046738063,153.285687,2.96240222,101375.6566,,0,0.92,0.001,0.17,2010/2/19
-42.49174618,0.0,-45.76660777,0.700479213,22.36075647,132.9614389,3.466870912,101900.9766,,0,0.92,0.001,0.17,2010/2/20
-36.42821462,0.0,-39.13255423,0.758880085,22.0375994,165.8780669,4.105326687,102169.5668,,0,0.92,0.001,0.17,2010/2/21
-31.91128712,0.0,-34.63082377,0.766656605,14.47906293,173.6295823,2.293330819,101599.5861,,0,0.92,0.001,0.17,2010/2/22
-35.32124115,0.0,-37.96069504,0.766057076,24.33667408,155.8556926,2.916560927,101963.0595,,0,0.92,0.001,0.17,2010/2/23
-33.78347142,0.0,-36.57756191,0.757474206,19.69941568,165.0747013,1.455935298,102521.9349,,0,0.92,0.001,0.17,2010/2/24
-34.45543975,0.0,-36.94763153,0.779288604,19.88995023,167.6453136,3.354017378,102678.5879,,0,0.92,0.001,0.17,2010/2/25
-31.27303229,0.0,-34.25215253,0.748644795,30.99467853,156.914972,6.363293947,102313.1439,,0,0.92,0.001,0.17,2010/2/26
-28.5717664,0.0,-31.93602668,0.72651229,33.4984277,162.5519223,8.309754311,101907.7908,,0,0.92,0.001,0.17,2010/2/27
-28.92105782,0.0,-32.05537288,0.743767512,38.73723717,158.4694558,6.120816371,102386.0743,,0,0.92,0.001,0.17,2010/2/28
-33.53883992,0.0,-36.07355669,0.777885495,37.79116286,152.3832114,3.390947329,102296.09,,0,0.92,0.001,0.17,2010/3/1
-33.89214827,0.0,-36.55378803,0.767579712,40.98482921,147.7827361,1.752605691,102381.1018,,0,0.92,0.001,0.17,2010/3/2
-35.94784828,0.0,-38.52169055,0.770665735,46.88687721,144.6771528,2.631240209,102422.429,,0,0.92,0.001,0.17,2010/3/3
-36.91756797,0.0,-39.91963442,0.734590575,49.53490598,149.7462952,4.764278862,102064.3518,,0,0.92,0.001,0.17,2010/3/4
-29.50086784,0.0,-32.89544849,0.722467415,20.41621982,190.7985652,7.033359934,101400.1509,,0,0.92,0.001,0.17,2010/3/5
-23.11847898,0.0,-26.7118917,0.722700131,24.89368608,206.0159416,6.671695868,100978.1859,,0,0.92,0.001,0.17,2010/3/6
-21.05669911,0.0,-24.53601249,0.73466317,34.63534939,207.0281398,6.440786378,100062.3751,,0,0.92,0.001,0.17,2010/3/7
-21.20032033,0.0,-24.18936637,0.76764771,25.8949395,199.4184434,4.519023692,100057.5867,,0,0.92,0.001,0.17,2010/3/8
-30.29185399,0.0,-33.38657076,0.742098386,60.63713611,155.0984294,3.633414966,100813.411,,0,0.92,0.001,0.17,2010/3/9
-33.34515241,0.0,-36.51119204,0.730270129,66.18329726,157.4647878,3.086938218,100909.5466,,0,0.92,0.001,0.17,2010/3/10
-35.56196542,0.0,-38.49143422,0.743595277,58.73850646,156.5203201,2.929609853,101107.1033,,0,0.92,0.001,0.17,2010/3/11
-27.72418653,0.0,-30.6858423,0.756672082,54.36170216,187.4379621,6.101381371,100757.0925,,0,0.92,0.001,0.17,2010/3/12
-22.84377039,0.0,-25.63072128,0.778600806,32.8058614,207.7203726,4.787536588,101102.1676,,0,0.92,0.001,0.17,2010/3/13
-21.60112188,0.0,-24.45190672,0.776366919,34.23453895,214.9283519,6.13507354,101436.653,,0,0.92,0.001,0.17,2010/3/14
-24.93934135,0.0,-27.7796312,0.77098243,58.44046718,188.1027011,2.774550493,101484.9601,,0,0.92,0.001,0.17,2010/3/15
-30.18876651,0.0,-32.84070227,0.775753938,76.40889511,167.1341347,3.001394184,101385.6569,,0,0.92,0.001,0.17,2010/3/16
-30.74190858,0.0,-33.26496267,0.784529363,85.80322138,164.9256938,4.256172245,100683.6465,,0,0.92,0.001,0.17,2010/3/17
-31.0903361,0.0,-33.46117139,0.796063454,87.18390756,163.7449993,4.218426559,100448.2617,,0,0.92,0.001,0.17,2010/3/18
-29.3301773,0.0,-31.58906133,0.807037467,89.44237292,173.8207672,4.088405756,100440.3241,,0,0.92,0.001,0.17,2010/3/19
-25.51174572,0.0,-27.8824451,0.80470416,42.97268465,201.1615149,3.075135768,99541.38306,,0,0.92,0.001,0.17,2010/3/20
-30.24871523,0.0,-32.7589118,0.786244765,87.99742687,164.9392782,1.646787417,99546.55817,,0,0.92,0.001,0.17,2010/3/21
-34.63541196,0.0,-37.39846866,0.758599789,103.0483712,148.9447381,3.042135964,99926.62508,,0,0.92,0.001,0.17,2010/3/22
-34.47170403,0.0,-37.07316242,0.771333312,108.8152752,150.4587337,3.152616426,100629.0223,,0,0.92,0.001,0.17,2010/3/23
-32.73827828,0.0,-35.4783075,0.764917301,105.1486352,158.6496469,1.43333937,101427.7208,,0,0.92,0.001,0.17,2010/3/24
-30.82973724,0.0,-33.24176583,0.794222477,105.9513124,173.9798974,1.884228569,102143.2676,,0,0.92,0.001,0.17,2010/3/25
-26.96725084,0.0,-29.21494678,0.811367906,79.2257981,192.7712121,3.545014678,101507.1892,,0,0.92,0.001,0.17,2010/3/26
-23.15262775,0.0,-25.67765585,0.796868962,100.732168,182.9528564,6.317383933,100798.5303,,0,0.92,0.001,0.17,2010/3/27
-23.73318005,0.0,-26.18518729,0.802742791,123.7739731,175.458934,4.790175813,101222.4291,,0,0.92,0.001,0.17,2010/3/28
-27.70311299,0.0,-29.78593994,0.824213314,125.8757437,171.9105014,3.267662506,101446.2113,,0,0.92,0.001,0.17,2010/3/29
-27.89182742,0.0,-29.88749695,0.830074526,128.7301925,171.1706524,2.707253898,101875.9482,,0,0.92,0.001,0.17,2010/3/30
-25.79468224,0.0,-27.9759949,0.818323696,120.0831015,187.4957593,3.035269344,101946.2266,,0,0.92,0.001,0.17,2010/3/31
-22.90092564,0.0,-25.15751818,0.817001141,112.3171847,198.2457129,3.019081621,101899.8532,,0,0.92,0.001,0.17,2010/4/1
-24.0747267,0.0,-26.15491208,0.829237739,115.8121527,189.1651291,2.418572086,101878.4713,,0,0.92,0.001,0.17,2010/4/2
-22.21897442,0.0,-24.58007545,0.810321649,128.0167505,201.1977551,3.661812034,101321.806,,0,0.92,0.001,0.17,2010/4/3
-24.90645287,0.0,-27.26138959,0.807450889,133.0654434,177.2753084,4.620599348,101829.2249,,0,0.92,0.001,0.17,2010/4/4
-27.72489432,0.0,-29.72150106,0.830707589,140.1483063,170.1612453,2.433683885,102442.8901,,0,0.92,0.001,0.17,2010/4/5
-28.11050239,0.0,-30.07188035,0.83280482,151.6714809,169.6728743,2.151312907,102552.7645,,0,0.92,0.001,0.17,2010/4/6
-27.84158905,0.0,-29.89186622,0.825667824,143.0608009,180.3002624,3.057962458,102408.7454,,0,0.92,0.001,0.17,2010/4/7
-20.42645033,0.0,-22.65778162,0.822432124,67.10726827,228.2728931,4.564248782,101853.8481,,0,0.92,0.001,0.17,2010/4/8
-22.45356387,0.0,-24.74642599,0.815216126,133.2847702,190.0983685,1.485735979,101905.986,,0,0.92,0.001,0.17,2010/4/9
-19.40278077,0.0,-21.53012454,0.831559186,126.7661266,218.1596605,1.718093869,102137.4848,,0,0.92,0.001,0.17,2010/4/10
-15.78990743,0.0,-17.79538657,0.844943088,120.6672074,228.9395004,3.425449197,101933.2612,,0,0.92,0.001,0.17,2010/4/11
-15.81371745,0.0,-18.3243082,0.809728414,134.1285362,216.6503671,4.798082435,101499.3252,,0,0.92,0.001,0.17,2010/4/12
-13.26713529,0.0,-15.40842362,0.83874094,143.1216171,220.9249104,6.434214198,100990.3225,,0,0.92,0.001,0.17,2010/4/13
-10.08497692,0.0,-12.63560709,0.815503659,174.2849516,215.7942923,9.762381823,100703.2051,,0,0.92,0.001,0.17,2010/4/14
-9.088005297,0.0,-11.7619194,0.808906325,166.7217012,216.8690558,8.626218406,100503.1621,,0,0.92,0.001,0.17,2010/4/15
-9.40146786,0.0,-11.8599717,0.822825707,192.0764808,207.8150385,5.77339421,100315.1269,,0,0.92,0.001,0.17,2010/4/16
-8.966752816,0.0,-11.32441287,0.830199854,181.8399193,221.0087512,4.92561872,100218.4941,,0,0.92,0.001,0.17,2010/4/17
-11.18510216,0.0,-13.32190675,0.841908697,151.5901262,231.371699,4.635032751,100497.2319,,0,0.92,0.001,0.17,2010/4/18
-12.79094124,0.0,-15.39065145,0.808166894,176.9085796,227.1789524,6.454470296,100464.9289,,0,0.92,0.001,0.17,2010/4/19
-11.93466472,0.0,-13.757691,0.862434945,119.3783074,243.0075106,4.488713562,100059.8152,,0,0.92,0.001,0.17,2010/4/20
-4.628323012,0.0,-7.053618314,0.831672953,159.7884792,250.8317213,5.015861722,99314.21219,,0,0.92,0.001,0.17,2010/4/21
-0.58235063,0.0,-2.754045649,0.85226631,193.712239,258.2994146,4.225434681,99119.03125,,0,0.92,0.001,0.17,2010/4/22
-3.492065423,0.0,-4.944277476,0.89638088,74.89920464,289.9591654,4.88317558,99721.60959,,0,0.92,0.001,0.17,2010/4/23
-10.55310782,0.0,-12.27489167,0.871153412,88.58052564,267.6711695,7.414548418,100771.2919,,0,0.92,0.001,0.17,2010/4/24
-13.28642607,0.0,-15.13742405,0.859174708,124.0742924,254.1546291,4.128010465,101339.7071,,0,0.92,0.001,0.17,2010/4/25
-15.13043031,0.0,-17.34395555,0.831778384,187.5793278,218.7426834,2.807739189,101107.9689,,0,0.92,0.001,0.17,2010/4/26
-14.88349139,0.0,-16.86475476,0.848907183,229.5509861,199.957002,3.64276052,101042.8287,,0,0.92,0.001,0.17,2010/4/27
-13.68764357,0.0,-15.44856844,0.865416542,208.790969,218.9175857,4.094384625,100494.1195,,0,0.92,0.001,0.17,2010/4/28
-11.08764288,0.0,-12.83370743,0.869158965,204.7045156,233.9694819,7.240753219,99834.61489,,0,0.92,0.001,0.17,2010/4/29
-11.47493332,0.0,-13.1969957,0.87040855,187.0222194,247.2576206,8.352193186,100146.9265,,0,0.92,0.001,0.17,2010/4/30
-9.045556428,0.0,-10.6977066,0.87781615,162.1325878,264.0433758,6.883458964,99979.53645,,0,0.92,0.001,0.17,2010/5/1
-10.49086495,0.0,-12.08132567,0.880809353,122.8247715,258.0065571,4.169391005,100079.1159,,0,0.92,0.001,0.17,2010/5/2
-10.69487639,0.0,-12.42049233,0.87160203,226.4246527,226.8650798,2.933656353,100440.3241,,0,0.92,0.001,0.17,2010/5/3
-9.370833446,0.0,-10.87415115,0.888511737,240.4550942,219.3283195,3.678649798,101160.3461,,0,0.92,0.001,0.17,2010/5/4
-6.845522369,0.0,-8.271301933,0.895978624,224.5938227,236.8404062,3.494299083,101272.4306,,0,0.92,0.001,0.17,2010/5/5
-6.45898482,0.0,-7.790473119,0.902716993,214.1897109,262.1275666,3.746867137,101245.1001,,0,0.92,0.001,0.17,2010/5/6
-5.765080781,0.0,-6.906214036,0.916287756,157.8041888,281.0816802,3.568842241,101113.6412,,0,0.92,0.001,0.17,2010/5/7
-9.319848816,0.0,-10.80693155,0.889475261,227.591014,231.0751313,3.313163501,101726.183,,0,0.92,0.001,0.17,2010/5/8
-2.012763757,0.0,-4.132512251,0.854080563,244.0316996,245.8574325,4.327106449,101978.3086,,0,0.92,0.001,0.17,2010/5/9
-0.188581467,0.0,-1.683498762,0.89643386,243.1243967,252.7865854,2.335773258,102179.0883,,0,0.92,0.001,0.17,2010/5/10
-1.093526937,0.0,-2.682638275,0.889451141,251.3455929,247.2590599,4.237685751,102124.3536,,0,0.92,0.001,0.17,2010/5/11
-3.500851391,0.0,-4.750910733,0.910587148,251.4081193,242.0302055,4.539950593,101789.7761,,0,0.92,0.001,0.17,2010/5/12
-4.158142701,0.0,-5.422192835,0.909295193,256.3356974,242.9612018,3.602760225,101157.1969,,0,0.92,0.001,0.17,2010/5/13
-4.22062308,0.0,-5.806167758,0.887094365,255.1005949,240.8400986,4.355806185,100127.0732,,0,0.92,0.001,0.17,2010/5/14
-2.700199871,0.0,-4.151497924,0.897319286,257.4546307,247.9285415,4.211023244,99373.29319,,0,0.92,0.001,0.17,2010/5/15
-1.787474016,0.0,-2.974671317,0.916129469,218.2986949,264.4664564,3.621346991,99491.69461,,0,0.92,0.001,0.17,2010/5/16
-1.263216779,0.0,-2.210693583,0.93262569,169.7248382,288.5551586,5.125940322,99862.1848,,0,0.92,0.001,0.17,2010/5/17
-2.796310464,0.0,-3.788666433,0.928608789,198.8223611,283.1504024,7.104744386,99981.69121,,0,0.92,0.001,0.17,2010/5/18
