QE,QH,RTS0,Lstar,snd
4.51057968,-20.53843606,-26.98782814,224.5459266,0.310821459
5.002690775,-17.75022584,-26.54295184,265.4529616,0.310745637
5.486102163,-16.43882572,-26.3679973,318.4929536,0.310662487
5.402954224,-17.97009348,-26.55872792,248.5851723,0.310580597
4.767094808,-21.57993118,-26.89308071,196.8830961,0.310508346
4.033721516,-24.02440273,-27.34230054,150.8247768,0.31044721
3.163203787,-25.80026363,-27.99744599,91.28159501,0.310399268
2.524277732,-25.61115583,-28.64223969,83.38010576,0.31036101
2.283979394,-23.19695834,-29.11861071,79.22447196,0.310326395
1.984033403,-22.47996784,-29.62579872,66.1559781,0.310296325
1.69954351,-23.84520554,-29.91135102,53.20783551,0.310270568
1.673195828,-23.68484731,-29.75249859,54.96054097,0.310245209
1.857606231,-21.93636398,-29.18853426,60.37569899,0.310217056
2.122079433,-20.22069163,-28.41521274,63.50600852,0.310184894
1.942505509,-21.75689232,-28.19646453,42.39572531,0.310155454
1.783456491,-24.46223752,-27.68052995,53.33335568,0.310128424
2.791395666,-19.91920467,-26.09680035,87.45188007,0.310086118
3.891471292,-15.84602317,-24.89012792,119.3283507,0.310257969
5.000017034,-13.39882518,-24.0750519,203.781651,0.310420685
5.798580103,-11.97035913,-23.64413985,202.9705597,0.310681526
5.464580584,-12.27471528,-23.71675926,156.7260156,0.311074603
4.846922336,-13.19993102,-24.00904813,123.94375,0.311194607
4.334747563,-17.79251499,-24.27270173,95.16491596,0.311205045
4.255422942,-21.15619939,-24.20865404,106.5981421,0.311141402
4.097537258,-22.41970836,-24.46957562,84.64788248,0.311080121
3.537736241,-25.92988637,-24.99764751,80.98345006,0.31125044
3.412201091,-26.93348058,-25.38992547,82.69032863,0.31142985
3.184366667,-27.51406964,-25.84315998,80.85121067,0.311382206
2.823121243,-25.72805598,-26.29231188,61.73471255,0.311339968
2.19116393,-25.47999739,-27.07783941,51.42085364,0.311307184
1.688522599,-24.46084772,-27.80161203,37.19138002,0.311281921
1.324527006,-22.64308043,-28.63969663,34.9673902,0.311262105
1.082804301,-21.13879679,-29.75507477,32.34889078,0.311245904
0.841676776,-20.15199079,-30.81760711,27.61763992,0.311233312
0.714845614,-19.13345307,-31.18918283,21.58947433,0.311222617
0.74854061,-17.17652825,-31.12805081,23.05528751,0.311211418
0.756222968,-14.69879369,-31.26965468,20.36956139,0.311200103
0.782786057,-12.27297708,-31.11876297,19.81641984,0.311188392
0.952231066,-9.678356254,-31.22649308,26.42083527,0.311174145
1.024421138,-9.757054267,-31.4867106,36.49334597,0.311158819
1.157451872,-8.849891459,-31.08013652,35.97903543,0.31139225
1.047079104,-9.316843204,-31.25133121,26.04695804,0.311664607
0.994003323,-8.801172856,-31.54604428,29.57962664,0.311679833
1.039672719,-7.850016521,-31.8548832,30.35602508,0.311664268
0.951443738,-9.028650423,-32.46864373,28.99975762,0.311866889
0.917538171,-9.33695241,-33.07289831,29.57020187,0.312102705
0.917959217,-10.32685531,-34.0049709,30.48404303,0.312115459
0.82933271,-13.67205798,-35.15598359,36.51902873,0.312103039
0.713250115,-15.09486452,-36.09140799,33.87649803,0.312092357
0.564331041,-14.94226364,-37.15628768,30.08197397,0.312083906
0.465986388,-13.47343969,-37.84476353,17.72812422,0.312076927
0.459444373,-12.95668893,-37.85734601,24.75986368,0.312070047
0.574798835,-14.79515218,-36.74512644,30.67210699,0.312061438
1.057231079,-11.64717724,-34.51246813,91.07650434,0.312713448
1.76567746,-6.059626341,-32.91676468,175.0503326,0.31365738
2.266453902,-5.747144793,-32.29733906,314.8210977,0.314312021
2.767014916,-4.447767671,-31.85772845,759.4942698,0.315537017
2.990229225,-2.51288246,-31.69700214,1387.48507,0.316998896
2.92023043,-2.089282609,-32.00237233,711.3119243,0.318110423
2.359723688,-4.495928248,-32.87796565,167.6824857,0.31865394
1.554405482,-8.251342861,-34.2713784,70.78828766,0.318844312
1.073978945,-10.25413163,-35.52830425,52.93076846,0.318924035
0.952214186,-9.047683836,-35.66526533,48.68912743,0.318961909
1.037491361,-5.324764428,-35.36134887,101.7920629,0.319261782
1.100171167,-2.772476277,-35.48062621,142.90628,0.319728807
1.105692539,-3.020439996,-35.74916431,106.6773397,0.32030801
0.993327249,-4.780101733,-36.51543244,54.27769089,0.320611066
0.821477136,-8.078792939,-37.49565977,45.80674989,0.320865151
0.766768181,-8.47186283,-38.01984328,46.16513552,0.321160002
0.655601356,-8.711150267,-38.68032183,35.58922681,0.321184766
0.543921625,-9.671845565,-39.47143134,27.1661182,0.321178955
0.410988795,-10.23764337,-40.37288844,14.64323718,0.321172761
0.155151635,-11.28965927,-41.27949875,2.598759122,0.321170423
-0.004091023,-3.81919072,-42.93286293,0.002824428,0.321170485
-0.00158187,-0.178194581,-44.76511126,0.003168672,0.321170509
-0.004003868,-0.398572646,-45.70696699,0.010202274,0.321170569
-0.016640733,-1.54999633,-46.10458247,0.089798178,0.32117082
-0.05686727,-5.38874311,-45.79359021,0.409799218,0.321171677
-0.042977323,-4.272782163,-45.66284315,0.028053156,0.321172325
-0.009446026,-0.891700785,-46.63226618,0.012358594,0.321172467
-0.016765895,-1.463790809,-46.64389294,0.073773432,0.32117272
-0.056419079,-4.786527063,-45.78390434,0.442166852,0.32117357
-0.064151282,-10.83983028,-43.69000099,14.62281537,0.321174536
0.076696067,-8.978869119,-42.74957455,13.17423432,0.321173381
0.051558817,-11.22787887,-42.55048445,12.33050382,0.321172604
0.088062658,-11.48283848,-41.98189617,21.38947198,0.321171277
0.237661673,-9.39541156,-41.77883278,31.01467092,0.321167696
0.247820367,-10.24088549,-41.80967556,21.88776191,0.321163961
0.263080263,-8.151117503,-40.44329089,21.44112419,0.321159997
0.355913526,-5.465462784,-38.44875643,22.57367128,0.321154634
0.471653685,-2.981997673,-36.92608082,30.19952752,0.321147526
0.493835376,-2.530395963,-35.82859587,34.78060595,0.321490232
0.619216138,-1.132713129,-34.51907747,61.65899958,0.322054164
0.498420148,-2.319394795,-34.48331353,18.59600286,0.322334086
0.337170478,-5.447228251,-34.78109159,12.465755,0.322400028
0.205312353,-6.526323204,-34.68130136,4.498998787,0.322396932
0.03879571,-6.484367317,-34.80216651,5.010946225,0.322396347
0.18819289,-6.741518729,-34.38983907,23.58234159,0.32239351
0.502730744,-5.350271472,-33.71157073,25.14590446,0.32238593
0.700838798,-4.222643838,-33.2234497,104.6471232,0.322754262
0.93415464,-4.648659178,-32.4105655,68.48983643,0.323224586
1.199349951,-6.861966848,-31.22039786,84.21410063,0.323725307
1.626387385,-7.301459669,-29.76165103,72.46412538,0.324322134
1.880327374,-7.17539138,-28.52562859,75.71624408,0.325077647
1.999152908,-6.681416981,-27.5329585,92.89448626,0.326258858
2.248323184,-5.559766815,-26.64373223,106.899735,0.327740244
2.225490228,-7.061075258,-26.23156656,65.44745398,0.329103637
2.126009799,-8.257093491,-26.29495287,70.85911106,0.330162729
1.903801535,-9.005641708,-27.14394648,59.97160368,0.330923589
1.579695809,-9.996099541,-28.200624,50.00923381,0.331359084
1.220070698,-14.14103925,-29.09559986,37.17945102,0.331471804
0.987609308,-17.0787884,-29.64579865,42.55893638,0.331456859
0.941883967,-16.72338812,-29.88073252,51.67357038,0.331442606
1.141165478,-15.85371975,-29.80711784,61.89742162,0.331425337
1.616892827,-15.33723783,-29.12874732,79.72091833,0.331400868
2.280235925,-12.43414428,-28.56632517,134.7247439,0.331366362
2.59133573,-11.57210819,-28.99384181,183.435846,0.331327147
3.048035972,-13.04380862,-29.3323806,230.935813,0.33128102
3.710776109,-18.80385374,-29.08698109,255.371824,0.331224864
4.90385982,-23.17040477,-28.05856692,519.89892,0.331150651
6.933535794,-20.78745504,-26.5461764,835.6192533,0.331719726
9.671218838,-15.25004341,-25.17203444,1490.437013,0.333030249
11.67671054,-13.06424822,-24.64201393,1682.360518,0.334301771
12.06842878,-16.04089828,-24.80967535,1457.245635,0.335136252
11.69285414,-17.87495125,-25.04332739,1498.235542,0.336052301
12.15630683,-16.46844384,-24.93423963,1847.687445,0.337292543
13.20315284,-13.43773797,-24.58646391,2219.88998,0.338509263
13.91156415,-11.99672774,-24.19465319,2341.641662,0.340376207
14.2380275,-11.10342627,-23.78166514,2415.208907,0.34259795
14.1330402,-9.096097214,-23.62668984,2908.11308,0.344907196
13.15814977,-4.985903406,-23.93987445,4250.136455,0.346623634
11.79759681,-1.916643051,-24.73821241,-24138.06671,0.348920934
11.63365665,-0.222713578,-25.36920548,-22142.66579,0.35087751
10.78570742,-0.386798899,-26.08523602,57736.44221,0.352031249
9.640889731,-0.589788843,-26.56268964,-46708.45257,0.353131754
9.131845877,-0.334477442,-27.05073219,111798.631,0.354113331
7.887574659,-3.58512503,-27.68188456,1284.167519,0.354740154
7.068823392,-6.658348867,-27.95007302,1184.889618,0.35530943
6.095298053,-7.086587874,-28.17308272,396.9529215,0.355753139
4.922243065,-9.542904909,-28.7500561,289.5310003,0.356100781
4.15665719,-11.21870021,-29.19771665,192.5032841,0.356681113
3.485373258,-10.89061052,-29.52614612,177.7719619,0.357125273
3.133197549,-10.71162532,-30.36383585,149.5839428,0.357311391
2.647097323,-12.88341185,-31.53502215,100.9031042,0.357271244
2.09626088,-13.0481115,-32.35817606,77.92358442,0.357536459
1.751752784,-11.4638933,-33.12780808,75.20536266,0.357815565
1.452198061,-11.8916019,-34.17366847,50.87917096,0.357871452
1.123702719,-12.80642113,-35.18608006,38.79166315,0.357854407
0.907845071,-11.67653954,-36.12210467,34.23577923,0.357840636
0.720420367,-11.79577721,-37.30256203,28.82957877,0.357829708
0.567917812,-11.35282506,-38.53233961,18.69487323,0.357821094
0.421511033,-11.05090916,-39.63603245,11.8760781,0.3578147
0.32731372,-10.27856182,-40.29747029,7.665571111,0.357809735
0.237668042,-9.179646959,-40.81699661,4.099386643,0.35780613
0.167333244,-7.777870734,-41.42462871,3.520005659,0.357803592
0.040562596,-4.191665469,-42.18537953,0.050077514,0.357802976
-0.001840762,-0.315232129,-43.17439318,0.000358291,0.357803004
-0.001424476,-0.124201887,-43.90008365,0.002488742,0.357803026
-0.009138403,-0.630918248,-44.19133269,0.034550998,0.357803165
-0.020989402,-1.251065362,-44.27190084,0.02695895,0.357803483
-0.019148519,-1.072267731,-44.27474674,0.022824514,0.357803773
-0.028911141,-1.613422856,-44.12125572,0.065984843,0.357804212
-0.039155263,-2.412495284,-43.70354002,0.069304603,0.357804806
-0.022122858,-1.483603194,-43.41753757,0.015552412,0.357805141
-0.016724664,-1.02825366,-43.21324184,0.032787127,0.357805395
-0.028061806,-1.686447504,-43.27783181,0.057145554,0.357805821
-0.012113268,-0.785269571,-43.52099758,0.000817514,0.357806005
-0.002363208,-0.18371734,-44.12116473,0.003994896,0.35780604
-0.020125678,-1.622971965,-44.07599289,0.249307826,0.357806346
-0.0619867,-6.132826631,-43.24545986,0.785251679,0.357807286
0.064781837,-11.06438482,-42.17094423,21.37390785,0.357806303
0.354006605,-7.968414997,-41.82607128,49.25382941,0.357800933
0.398359766,-5.896600483,-41.94536931,52.52289828,0.357794891
0.392926566,-6.45373778,-42.05566549,70.00390085,0.357788931
0.458408316,-6.394730493,-41.92389454,64.21838395,0.357781977
0.485784698,-7.067292602,-41.79832219,70.66193283,0.357774609
0.488230718,-6.881724881,-41.39489951,70.31616851,0.357767203
0.585598249,-5.806652215,-40.8672985,105.4996883,0.35775832
0.750678688,-5.299780784,-40.29497871,103.1595552,0.357746933
0.858771432,-5.949472595,-39.37746665,99.70508362,0.357733907
0.979398718,-4.67489523,-38.4955351,147.0077108,0.357719051
1.064490394,-4.708186036,-37.9076699,143.5036546,0.357702904
1.209477165,-5.029143663,-36.99566802,131.4156021,0.357684557
1.448198404,-5.266402472,-35.72760492,170.0265418,0.35766259
1.818454048,-4.51209443,-34.21724278,268.8247495,0.357974063
2.289992156,-2.966218987,-32.75058473,745.8579559,0.358645871
2.704438312,-2.20918274,-31.34104575,516.0298544,0.359426865
3.082459511,-2.043166602,-29.98471791,954.2428908,0.360366526
3.621917971,-0.869309177,-28.61822926,1000000,0.361956869
4.533973885,-0.504826033,-27.16241791,4688.824768,0.36427641
5.218179781,-0.281464159,-25.88738062,-11661.92361,0.366854757
5.143362395,-0.978415726,-24.9675206,1084.116367,0.369661222
5.044760084,-2.753698135,-24.14009031,435.2871677,0.372258858
4.791883898,-3.60851338,-23.45131059,309.138499,0.375736966
4.527204448,-4.857459942,-22.78431173,184.0394116,0.378637411
4.360859435,-4.580168583,-22.1319386,195.1798507,0.381661129
4.007395041,-3.106828354,-21.87754267,184.8933795,0.385665793
3.658935329,-2.887424485,-21.87389902,158.0471225,0.389878616
3.384993181,-1.348736005,-22.42986254,952.2069386,0.393239557
2.903387337,-0.901077374,-23.1499054,337.645986,0.39576975
2.595510668,-0.643178472,-23.52424326,288.7882854,0.398008742
2.334565401,-1.068906588,-24.23514402,102.8885548,0.399446632
2.252063845,-0.466040915,-25.83685809,1175.723832,0.399940861
1.799293276,-2.362000595,-27.98434305,43.02164593,0.399913525
1.269017088,-4.732982805,-29.80246888,23.51471852,0.400171745
0.863189895,-6.973817275,-31.78620511,14.12159704,0.400462056
0.533228258,-8.217669401,-34.0008575,7.202545497,0.400471446
0.184611056,-11.1529356,-36.07739451,4.357862452,0.400468642
-0.026493405,-10.07697167,-37.09376948,0.766031172,0.400469044
-0.046527832,-2.93387737,-38.82861849,0.020496088,0.400469751
-0.024821098,-1.425100912,-40.09585781,0.126367911,0.400470128
-0.019229729,-1.196905025,-40.49533353,0.004596811,0.40047042
-0.002597907,-0.142291508,-40.93465025,0.000248289,0.40047046
-0.003069214,-0.155691097,-42.10804783,0.002986502,0.400470506
-0.012715822,-0.814108199,-42.65441669,0.05320845,0.4004707
-0.03609675,-3.222423278,-42.58709358,0.334369282,0.400471248
-0.046349061,-9.254169598,-41.37581331,3.078001174,0.400471952
0.004661182,-10.35525432,-40.03401344,1.320834073,0.400471881
0.043029958,-9.64877955,-39.2272183,6.074992494,0.400471228
0.262653449,-9.145823003,-38.04779651,14.79447326,0.400467237
0.343660948,-8.135015124,-37.25408929,9.123183306,0.400462016
0.288802555,-8.868718254,-36.89518495,12.39974707,0.400457629
0.36701852,-7.50019318,-36.54316758,19.5073199,0.400452053
0.429940881,-7.169553538,-36.26288001,26.73900376,0.400445521
0.662204636,-5.555876855,-35.33160706,49.16205999,0.400852864
0.905267568,-4.065387087,-34.00615587,70.93105997,0.401633009
1.294063471,-2.63698263,-32.27619672,206.9374387,0.40240343
1.857337163,-2.636377534,-30.58206424,181.8850855,0.403500959
2.377227346,-3.457479338,-28.96456151,196.2890006,0.405330029
2.627623405,-3.414564392,-27.64894403,204.5817387,0.407507322
2.710927262,-4.096635352,-27.28887025,154.4771056,0.409425138
2.466271121,-5.878876075,-27.63499512,96.65596644,0.410923334
1.803836873,-7.922952607,-28.58014665,58.82246245,0.411874113
1.242503136,-8.643911805,-29.95657202,40.76160104,0.412397421
0.847728729,-8.882253528,-31.61340309,22.02089268,0.412579311
0.651433434,-8.550095699,-32.92893043,23.25703124,0.4125694
0.606773633,-6.967074339,-34.26967564,25.9589093,0.412560169
0.472127759,-7.604298286,-36.18110351,24.56217777,0.412552986
0.414820267,-8.474491745,-37.50495201,12.82955475,0.412546675
0.368665802,-8.82173191,-38.40750316,12.42669492,0.412541066
0.336070153,-8.240243786,-39.1428224,14.21435372,0.412535953
0.323940993,-7.879126705,-39.66630253,14.28534803,0.412531024
0.326291212,-9.245495933,-39.46015718,12.49851112,0.41252606
0.4078478,-8.451415965,-38.64930935,14.66012258,0.412519855
0.458120752,-6.840505835,-38.91851181,21.1678701,0.412512885
0.391969495,-8.252547611,-40.1032195,24.36490129,0.412506921
0.42752115,-9.138347824,-40.67538875,37.99640713,0.412500417
0.511277597,-9.333054535,-40.58278855,47.34251545,0.412492638
0.639458278,-7.909837093,-40.15381655,68.67904433,0.41248291
0.782865466,-6.56550886,-40.00658282,100.2730738,0.412470999
0.915649632,-9.262602763,-39.30890574,85.00721303,0.412457068
1.149794372,-8.549967987,-38.11959491,120.7359531,0.412439575
1.107787653,-6.952051866,-38.50688081,101.907494,0.41242272
0.855869454,-10.41966945,-39.69282698,65.44107691,0.412409699
0.712590864,-13.87485209,-39.9952735,36.37236998,0.412398858
0.595309242,-15.30287095,-40.00177573,26.34654932,0.4123898
0.477798509,-13.90580122,-40.28382299,20.7714742,0.412382531
0.39497632,-13.57990565,-40.51240673,19.42217001,0.412376522
0.329619468,-14.00991677,-40.12946393,12.16686203,0.412371507
0.354259473,-11.94975971,-39.13667459,15.34583166,0.412366117
0.410104003,-8.952427071,-39.08468413,18.54129899,0.412359878
0.242625008,-10.33242326,-40.30018822,10.43801142,0.412356187
0.135400124,-9.081760787,-41.09810768,5.098415745,0.412354127
0.06195479,-7.737003679,-41.39963687,3.090706936,0.412353184
0.049016776,-7.693650452,-40.44244278,4.146844705,0.412352438
0.051278601,-6.665357324,-38.5693928,2.651057721,0.412351658
0.078866008,-4.470357855,-36.53872383,2.09745989,0.412637712
0.061113762,-2.673761783,-35.16529229,0.339075246,0.4131482
0.017455379,-1.483900018,-35.03490262,0.401817107,0.413507604
0.065553272,-3.564098175,-35.99565053,6.684548487,0.413734148
0.242768775,-4.365458044,-36.81949376,11.60853357,0.41381844
0.298831153,-3.879466499,-38.10149239,13.29244459,0.413813894
0.242250583,-5.216356889,-39.43565695,8.485268463,0.413810209
0.12223496,-4.978703351,-40.22440745,1.047420933,0.413808349
0.004584804,-2.309527528,-40.53321071,0.162566974,0.413808279
0.088111727,-4.452812475,-38.61659415,8.032558771,0.413806939
0.463548894,-4.192441277,-36.7809104,23.01811591,0.413799887
0.372648383,-6.583257553,-36.61400153,14.64069929,0.413794218
0.395965061,-7.89459157,-36.11756559,19.42833208,0.413788194
0.593829573,-11.38392805,-34.42574889,37.33622174,0.414132132
1.26176644,-13.97071377,-30.86895504,63.20682932,0.414755633
2.313445353,-17.26467054,-27.62036407,99.41790658,0.415550475
3.434906686,-20.17924272,-25.53859844,105.3081303,0.415887286
4.223844885,-21.03124602,-24.63514186,155.7379994,0.416143939
4.790095331,-20.91139835,-24.42969288,155.4120797,0.416587458
4.583044217,-26.47033597,-24.66133198,158.886041,0.416939887
4.600128088,-27.95723017,-24.76079193,148.3377892,0.417108462
4.5347344,-26.45895863,-24.61597557,144.1473118,0.417311832
4.92632944,-22.5809583,-24.08585769,162.792929,0.417757266
4.812270423,-21.72521772,-23.90612059,126.9672336,0.418026121
3.940676824,-21.25540404,-24.10543985,80.69791532,0.418104661
3.298972441,-17.95658485,-24.37464717,72.78637846,0.418054512
2.763396237,-14.11035894,-25.25338378,51.94825906,0.418012504
1.800837639,-16.02094679,-26.91425618,39.70662415,0.418206513
1.410542609,-16.86682161,-27.78324689,35.41379067,0.418413621
1.321511709,-14.54557498,-28.657752,34.27532958,0.418393532
0.955454787,-13.21961166,-30.50944944,22.71846066,0.418379008
0.710782079,-13.69483962,-32.25774616,24.58002922,0.418368203
0.707364362,-14.53446061,-32.93830847,21.4328849,0.41835745
0.995516124,-10.62462925,-32.25038085,38.94289632,0.418342317
1.129352963,-7.746410004,-32.35051243,34.42491252,0.418325149
0.647552129,-12.87539407,-33.69188531,22.18143696,0.418315305
0.507384306,-13.3451571,-34.48884794,20.34895948,0.418307592
0.441094002,-13.17931349,-34.96830568,15.75334331,0.418300887
0.445590954,-12.5253596,-34.77351001,18.18294435,0.418294114
0.513558177,-11.59397158,-34.46179053,20.4829059,0.418286307
0.646379512,-8.798535381,-33.67078348,23.48661314,0.418276481
1.006044688,-3.899422671,-31.93457385,93.32437825,0.418261188
1.377134571,-1.931653875,-30.74661546,78.62703174,0.418462048
1.32094583,-5.919424648,-30.20450067,55.10003846,0.418917793
1.805482896,-4.041728539,-29.00441712,242.5850772,0.419522338
2.452946378,-2.196573186,-28.03307686,265.7949786,0.420345922
2.990461724,-3.118816586,-27.17872413,237.6450494,0.421448906
3.333953095,-3.773921854,-26.5855659,262.7080267,0.422641428
3.55103864,-3.410641407,-26.21545332,293.9938836,0.423577947
3.699347125,-3.327780681,-25.91230664,310.8515997,0.424179684
4.083479951,-3.725803649,-25.74388667,303.691812,0.425022895
4.21189933,-7.819480708,-25.87793512,180.0589831,0.425597262
4.318929188,-15.46907797,-26.00538088,157.2240141,0.425744707
4.065396305,-23.37850739,-26.3266007,114.4262429,0.425682932
3.337049154,-27.81440711,-26.87704013,94.5989709,0.425632223
2.734065191,-29.90548161,-27.53168832,81.44264642,0.425590678
2.573601974,-32.81615027,-27.4655406,90.2258886,0.425551571
3.41093321,-29.15531398,-26.59504827,119.4371948,0.42549974
3.567840899,-25.76685355,-26.78162256,111.8317203,0.425445525
2.941514902,-31.27906277,-27.32399017,110.4490284,0.425400828
3.265022882,-32.2588644,-27.02348008,140.0483229,0.425351214
3.595011939,-31.59506819,-26.75252858,136.5090259,0.425296586
3.543435122,-31.38415205,-26.67497784,128.5056258,0.425242742
3.363571528,-30.89887059,-26.81991842,123.8267522,0.425191631
3.5823613,-28.53762472,-26.82201206,145.3494145,0.425137195
4.107782483,-23.27246636,-26.44758938,142.2896982,0.425074775
3.806999656,-20.66688434,-26.91092322,115.7919376,0.425016926
2.688853041,-25.60823977,-28.18160118,82.68657658,0.424976067
2.321486589,-26.23460987,-29.01873813,95.86212966,0.424940791
2.117073971,-26.24175442,-29.52132493,78.51280943,0.424908622
1.755780165,-24.65828487,-29.74311558,63.56699243,0.424881942
1.364032586,-23.56518334,-30.06535968,51.19610677,0.424861215
1.232631414,-22.50934369,-29.58247069,39.88926732,0.424842485
1.413965713,-14.50091119,-28.60564374,30.44029807,0.424820999
1.101659117,-7.937241854,-29.58357362,23.13845589,0.424804259
0.276900728,-10.27026296,-32.16924272,4.202496761,0.424800052
-0.064180332,-5.945589962,-34.63534584,0.070044426,0.424801027
-0.016735488,-0.704569552,-37.36884666,0.00917688,0.424801281
-0.033830059,-1.398255427,-38.72237542,0.156420215,0.424801795
-0.09383789,-4.172042172,-39.02679321,0.256527184,0.424803221
-0.169712115,-9.472772853,-37.64719125,2.944286331,0.4248058
0.086301355,-10.21213931,-34.13734198,7.675127675,0.424804489
0.257806654,-7.381406996,-33.49243768,9.332900422,0.424800571
0.026043765,-12.52161073,-34.74477811,7.622218877,0.424800176
0.097545563,-14.27014062,-35.36082337,11.82648637,0.424798693
0.240186491,-12.55911222,-35.8424056,15.38290233,0.424795044
0.286070959,-12.06717455,-36.50610652,26.45649064,0.424790697
0.312104482,-14.23270699,-37.0228894,28.49906911,0.424785954
0.475514585,-16.90264511,-36.01388632,32.58730137,0.424778729
1.009920665,-10.89853545,-33.78772723,56.40004972,0.424763383
1.191389534,-4.195421462,-33.80192336,85.34080876,0.424745279
0.705446141,-8.386833589,-35.83739157,29.81686986,0.42473456
0.441061525,-8.69922207,-37.36349513,24.36093611,0.424727858
0.312078042,-8.169638613,-38.41484068,17.12963383,0.424723116
0.239891275,-9.070618991,-38.69123679,16.86128786,0.42471947
0.215884296,-8.938679817,-38.70116933,13.69325339,0.42471619
0.276250922,-7.561153236,-37.89810708,16.35021325,0.424711992
0.488019333,-2.895631171,-35.89808011,41.62098996,0.424704577
0.604074183,0.104958438,-35.62609054,38.76898743,0.424695398
0.342087147,-4.926041555,-37.68511665,26.66124342,0.4246902
0.298043029,-6.766749258,-39.08888167,28.85018669,0.424685671
0.229624429,-6.737903937,-39.98636734,11.31406604,0.424682182
0.12972459,-7.376806256,-40.34640155,7.545862273,0.424680211
0.15073573,-9.04571298,-40.30087641,18.30280425,0.42467792
0.306943126,-7.510156663,-39.11254332,28.76156529,0.424673256
0.52990935,-0.951564602,-36.89391513,-33.81929697,0.424665204
0.610468239,1.988254503,-36.58686838,124.2118726,0.424655928
0.366459784,-3.104928965,-38.72427207,49.81240349,0.424650359
0.346656029,-4.594188615,-40.46934188,81.02064172,0.424645092
0.351739587,-5.482626923,-41.45549696,53.85262833,0.424639747
0.342523688,-7.25165589,-41.47485898,56.09867268,0.424634542
0.372336762,-9.762231988,-40.89263994,48.48121612,0.424628885
0.572568273,-9.804642503,-38.90352382,82.76284569,0.424620184
1.129196281,-2.648009433,-35.98657994,7421.116791,0.424603026
1.449796917,1.853645998,-35.41220069,703.5832139,0.424580996
0.936509572,-7.00705556,-36.7646651,82.54781417,0.424566765
0.868702147,-10.65504161,-37.43649247,110.5966365,0.424553565
0.917441002,-11.10380264,-37.69112097,80.95142339,0.424539624
0.884995881,-12.49049594,-37.4169634,74.02004511,0.424526177
0.883222957,-14.82390493,-36.58886796,63.87007732,0.424512756
1.197206662,-13.33318807,-34.36314751,123.6758913,0.424494564
2.130331841,-3.949172421,-31.5378274,1207.610167,0.424462193
2.547134443,0.222152844,-31.17374728,426.3624102,0.424423488
1.70625104,-10.96523393,-32.39849075,111.5407479,0.424397561
1.492464777,-17.2820692,-32.71326704,113.2249417,0.424374883
1.632813209,-20.36658732,-32.46015675,111.7051089,0.424350071
1.876536797,-21.5519121,-31.74169211,118.3216571,0.424321557
2.159254967,-22.34493261,-31.04511165,131.3183959,0.424288746
2.985104608,-19.18060091,-29.6507975,284.4980787,0.424243386
4.397647332,-9.588309023,-27.76731843,537.5077488,0.424176561
4.537713904,-6.715626687,-27.71207057,313.7505009,0.424107608
3.243847333,-18.37215852,-29.17877658,181.4178944,0.424058316
2.686329742,-23.42270871,-30.13700295,170.1012129,0.424017496
2.289503664,-21.91470901,-30.99728684,132.0184063,0.423982706
1.905539372,-20.86510612,-31.64838475,126.5788714,0.423953751
1.795784228,-20.22105969,-31.88059324,107.4199511,0.423926463
2.005860731,-13.3122259,-31.03711739,199.2700221,0.423895984
2.749969904,-0.20759951,-29.42416896,-208.1519695,0.423854197
2.813046455,5.673746071,-30.01558003,-364.9225187,0.423811451
1.535171249,-2.787863028,-32.77601511,89.36617496,0.423788124
0.939131667,-5.63135103,-35.1326299,128.1248189,0.423773854
0.759347872,-4.572207697,-36.91698666,96.39082073,0.423762315
0.66775866,-6.100959021,-37.63929642,79.3711693,0.423752168
0.711160798,-8.876392159,-37.23658804,58.78862739,0.423741362
1.001411658,-7.107075791,-35.25701125,240.61804,0.423726145
1.988536987,-0.186383535,-32.00967013,-1013.490686,0.423695929
2.666152574,0.386676823,-30.94805899,306.2163918,0.423655416
1.722611401,-14.66230301,-32.09285511,102.6243586,0.42362924
1.309065537,-22.27487003,-32.7379305,108.5169913,0.423609348
1.379007035,-21.73270486,-32.98530069,118.0312973,0.423588394
1.719199556,-20.83496777,-32.35497355,137.5362746,0.42356227
2.268519543,-17.84375323,-31.09521849,153.2098547,0.423527799
3.257968699,-12.02530321,-29.19505987,580.6113082,0.423478293
5.225090606,-1.081242931,-26.86463448,-1375.328456,0.42385542
5.842871305,0.429799157,-25.64257676,888.3889124,0.424698159
4.775707076,-7.471908309,-25.07858635,218.8221202,0.425440172
4.38107741,-8.681027782,-24.48945933,246.9601252,0.426019773
4.098772446,-6.937142453,-23.95038016,179.5778075,0.426516146
3.664461276,-6.83186774,-23.93130914,136.9978895,0.426892447
3.144776757,-6.433777637,-23.80758376,112.3130696,0.427248195
3.163881172,-2.032517232,-23.30565303,-205.854508,0.427678597
3.60794302,1.984434584,-22.5618543,-92.93231875,0.428026181
3.484979058,4.038451388,-23.08302522,-95.11801764,0.428299742
2.135339818,0.131324012,-25.41264285,87.775639,0.428677617
1.497036531,0.434143753,-27.96193965,-57.57055712,0.428896583
1.227066957,0.815727489,-30.29689633,-525.0924182,0.428877953
0.844801161,-0.478081645,-31.56436841,96.58616842,0.429130458
0.556404605,-1.845075365,-32.25823034,17.25298402,0.42944173
0.518778142,-0.962915326,-31.49280493,-9.333681546,0.429481134
0.530992599,0.36946279,-28.67138546,0.816818852,0.429473073
